timestep_superordinate_dispatch,region_from,region_to,carrier,value,variable
40th < 2045,usa < westVirginia,usa < virginia,power,6128.377567385392,flhExc
40th < 2050,usa < westVirginia,usa < virginia,power,6004.173870931005,flhExc
40th < 2050,usa < westVirginia,usa < virginia,power,6004.173870931005,flhExc
10th < 2020,canada < canada_,usa < maine,power,8759.999278511463,flhExc
10th < 2020,canada < canada_,usa < maine,power,8759.999278511463,flhExc
10th < 2020,canada < canada_,usa < michigan,power,8759.997303118424,flhExc
10th < 2020,canada < canada_,usa < michigan,power,8759.997303118424,flhExc
10th < 2020,canada < canada_,usa < minnesota,power,8759.998763173186,flhExc
10th < 2020,canada < canada_,usa < minnesota,power,8759.998763173186,flhExc
10th < 2020,canada < canada_,usa < montana,power,8759.990964384127,flhExc
10th < 2020,canada < canada_,usa < montana,power,8759.990964384127,flhExc
10th < 2020,canada < canada_,usa < newYork,power,8759.998708210629,flhExc
10th < 2020,canada < canada_,usa < newYork,power,8759.998708210629,flhExc
10th < 2020,canada < canada_,usa < northDakota,power,8759.984723582837,flhExc
10th < 2020,canada < canada_,usa < northDakota,power,8759.984723582837,flhExc
10th < 2020,canada < canada_,usa < vermont,power,8759.999393727423,flhExc
10th < 2020,canada < canada_,usa < vermont,power,8759.999393727423,flhExc
10th < 2020,canada < canada_,usa < washington,power,8759.99646186119,flhExc
10th < 2020,canada < canada_,usa < washington,power,8759.99646186119,flhExc
10th < 2020,mexico < bajaCalifornia,usa < california,power,2241.1403555053153,flhExc
10th < 2020,mexico < bajaCalifornia,usa < california,power,2241.1403555053153,flhExc
10th < 2020,mexico < central,mexico < occidental,power,6063.696198402888,flhExc
10th < 2020,mexico < central,mexico < occidental,power,6063.696198402888,flhExc
10th < 2020,mexico < central,mexico < oriental,power,1474.1225976091314,flhExc
10th < 2020,mexico < central,mexico < oriental,power,1474.1225976091314,flhExc
10th < 2020,mexico < noreste,mexico < norte,power,3423.081122736618,flhExc
10th < 2020,mexico < noreste,mexico < norte,power,3423.081122736618,flhExc
10th < 2020,mexico < noroeste,mexico < norte,power,892.3834149247107,flhExc
10th < 2020,mexico < noroeste,mexico < norte,power,892.3834149247107,flhExc
10th < 2020,mexico < norte,mexico < noreste,power,2089.280404460873,flhExc
10th < 2020,mexico < norte,mexico < noreste,power,2089.280404460873,flhExc
10th < 2020,mexico < norte,mexico < noroeste,power,3390.1519390731683,flhExc
10th < 2020,mexico < norte,mexico < noroeste,power,3390.1519390731683,flhExc
10th < 2020,mexico < occidental,mexico < central,power,3666.415961778722,flhExc
10th < 2020,mexico < occidental,mexico < central,power,3666.415961778722,flhExc
10th < 2020,mexico < occidental,mexico < noreste,power,8760.0,flhExc
10th < 2020,mexico < occidental,mexico < noreste,power,8760.0,flhExc
10th < 2020,mexico < occidental,mexico < noroeste,power,8759.999999999998,flhExc
10th < 2020,mexico < occidental,mexico < noroeste,power,8759.999999999998,flhExc
10th < 2020,mexico < occidental,mexico < norte,power,8760.000000000004,flhExc
10th < 2020,mexico < occidental,mexico < norte,power,8760.000000000004,flhExc
10th < 2020,mexico < oriental,mexico < central,power,7159.343495935296,flhExc
10th < 2020,mexico < oriental,mexico < central,power,7159.343495935296,flhExc
10th < 2020,mexico < oriental,mexico < noreste,power,8760.0,flhExc
10th < 2020,mexico < oriental,mexico < noreste,power,8760.0,flhExc
10th < 2020,mexico < oriental,mexico < occidental,power,8760.000000000002,flhExc
10th < 2020,mexico < oriental,mexico < occidental,power,8760.000000000002,flhExc
10th < 2020,mexico < peninsular,mexico < oriental,power,8760.000000000002,flhExc
10th < 2020,mexico < peninsular,mexico < oriental,power,8760.000000000002,flhExc
