region_1,region_2,technology_4,timestep_2,parameter,value,comment
usa,northDakota,psngRoadIce,2035,capaConvResi,2.7928,
usa,northDakota,psngRoadBev,2035,capaConvResi,0.0108,
usa,northDakota,psngRoadH2,2035,capaConvResi,0.0004,
usa,ohio,frtRailConv,2035,capaConvResi,0.3128,
usa,ohio,frtRailElectric,2035,capaConvResi,0.0692,
usa,ohio,frtRoadIce,2035,capaConvResi,3.5084,
usa,ohio,frtRoadBev,2035,capaConvResi,0.0004,
usa,ohio,frtRoadOh,2035,capaConvResi,0.0284,
usa,ohio,frtRoadH2,2035,capaConvResi,0.0004,
usa,ohio,frtShipConv,2035,capaConvResi,0,
usa,ohio,frtShipBio,2035,capaConvResi,0,
usa,ohio,psngAirConv,2035,capaConvResi,6.546,
usa,ohio,psngAirBio,2035,capaConvResi,0.0004,
usa,ohio,psngAirH2,2035,capaConvResi,0.0096,
usa,ohio,psngRailConv,2035,capaConvResi,0.0004,
usa,ohio,psngRailElectric,2035,capaConvResi,0.1616,
usa,ohio,psngRoadIce,2035,capaConvResi,28.3008,
usa,ohio,psngRoadBev,2035,capaConvResi,1.132,
usa,ohio,psngRoadH2,2035,capaConvResi,0.0004,
usa,oklahoma,frtRailConv,2035,capaConvResi,0.2236,
usa,oklahoma,frtRailElectric,2035,capaConvResi,0.0648,
usa,oklahoma,frtRoadIce,2035,capaConvResi,2.622,
usa,oklahoma,frtRoadBev,2035,capaConvResi,0.0004,
usa,oklahoma,frtRoadOh,2035,capaConvResi,0.0208,
usa,oklahoma,frtRoadH2,2035,capaConvResi,0.0004,
usa,oklahoma,frtShipConv,2035,capaConvResi,0,
usa,oklahoma,frtShipBio,2035,capaConvResi,0,
usa,oklahoma,psngAirConv,2035,capaConvResi,2.182,
usa,oklahoma,psngAirBio,2035,capaConvResi,0.0004,
usa,oklahoma,psngAirH2,2035,capaConvResi,0.0048,
usa,oklahoma,psngRailConv,2035,capaConvResi,0.0004,
usa,oklahoma,psngRailElectric,2035,capaConvResi,0.1,
usa,oklahoma,psngRoadIce,2035,capaConvResi,11.7708,
usa,oklahoma,psngRoadBev,2035,capaConvResi,0.5096,
usa,oklahoma,psngRoadH2,2035,capaConvResi,0.0004,
usa,oregon,frtRailConv,2035,capaConvResi,0.134,
usa,oregon,frtRailElectric,2035,capaConvResi,0.0268,
usa,oregon,frtRoadIce,2035,capaConvResi,1.0464,
usa,oregon,frtRoadBev,2035,capaConvResi,0.0004,
usa,oregon,frtRoadOh,2035,capaConvResi,0.0084,
usa,oregon,frtRoadH2,2035,capaConvResi,0.0004,
usa,oregon,frtShipConv,2035,capaConvResi,0,
usa,oregon,frtShipBio,2035,capaConvResi,0,
usa,oregon,psngAirConv,2035,capaConvResi,3.5884,
usa,oregon,psngAirBio,2035,capaConvResi,0.0004,
usa,oregon,psngAirH2,2035,capaConvResi,0.0144,
usa,oregon,psngRailConv,2035,capaConvResi,0.0004,
usa,oregon,psngRailElectric,2035,capaConvResi,0.1264,
usa,oregon,psngRoadIce,2035,capaConvResi,8.6436,
usa,oregon,psngRoadBev,2035,capaConvResi,0.2736,
usa,oregon,psngRoadH2,2035,capaConvResi,0.0004,
usa,pennsylvania,frtRailConv,2035,capaConvResi,0.402,
usa,pennsylvania,frtRailElectric,2035,capaConvResi,0.0912,
usa,pennsylvania,frtRoadIce,2035,capaConvResi,2.2776,
usa,pennsylvania,frtRoadBev,2035,capaConvResi,0.0004,
usa,pennsylvania,frtRoadOh,2035,capaConvResi,0.0184,
usa,pennsylvania,frtRoadH2,2035,capaConvResi,0.0004,
usa,pennsylvania,frtShipConv,2035,capaConvResi,0.002,
usa,pennsylvania,frtShipBio,2035,capaConvResi,0.0004,
usa,pennsylvania,psngAirConv,2035,capaConvResi,12.2432,
usa,pennsylvania,psngAirBio,2035,capaConvResi,0.0004,
usa,pennsylvania,psngAirH2,2035,capaConvResi,0.046,
usa,pennsylvania,psngRailConv,2035,capaConvResi,0.0004,
usa,pennsylvania,psngRailElectric,2035,capaConvResi,0.402,
usa,pennsylvania,psngRoadIce,2035,capaConvResi,20.5556,
usa,pennsylvania,psngRoadBev,2035,capaConvResi,0.5268,
usa,pennsylvania,psngRoadH2,2035,capaConvResi,0.0004,
usa,rhodeIsland,frtRailConv,2035,capaConvResi,0.0004,
usa,rhodeIsland,frtRailElectric,2035,capaConvResi,0.0032,
usa,rhodeIsland,frtRoadIce,2035,capaConvResi,0.074,
usa,rhodeIsland,frtRoadBev,2035,capaConvResi,0.0004,
usa,rhodeIsland,frtRoadOh,2035,capaConvResi,0.0012,
usa,rhodeIsland,frtRoadH2,2035,capaConvResi,0.0004,
usa,rhodeIsland,frtShipConv,2035,capaConvResi,0,
usa,rhodeIsland,frtShipBio,2035,capaConvResi,0,
usa,rhodeIsland,psngAirConv,2035,capaConvResi,0.7756,
usa,rhodeIsland,psngAirBio,2035,capaConvResi,0.0004,
usa,rhodeIsland,psngAirH2,2035,capaConvResi,0.0056,
usa,rhodeIsland,psngRailConv,2035,capaConvResi,0.0004,
usa,rhodeIsland,psngRailElectric,2035,capaConvResi,0.018,
usa,rhodeIsland,psngRoadIce,2035,capaConvResi,1.9388,
usa,rhodeIsland,psngRoadBev,2035,capaConvResi,0.0392,
usa,rhodeIsland,psngRoadH2,2035,capaConvResi,0.0004,
usa,southCarolina,frtRailConv,2035,capaConvResi,0.134,
usa,southCarolina,frtRailElectric,2035,capaConvResi,0.04,
usa,southCarolina,frtRoadIce,2035,capaConvResi,0.7756,
usa,southCarolina,frtRoadBev,2035,capaConvResi,0.0004,
usa,southCarolina,frtRoadOh,2035,capaConvResi,0.0064,
usa,southCarolina,frtRoadH2,2035,capaConvResi,0.0004,
usa,southCarolina,frtShipConv,2035,capaConvResi,0,
usa,southCarolina,frtShipBio,2035,capaConvResi,0,
usa,southCarolina,psngAirConv,2035,capaConvResi,2.9096,
usa,southCarolina,psngAirBio,2035,capaConvResi,0.0004,
usa,southCarolina,psngAirH2,2035,capaConvResi,0.0048,
usa,southCarolina,psngRailConv,2035,capaConvResi,0.0004,
usa,southCarolina,psngRailElectric,2035,capaConvResi,0.0968,
usa,southCarolina,psngRoadIce,2035,capaConvResi,14.4876,
usa,southCarolina,psngRoadBev,2035,capaConvResi,0.5136,
usa,southCarolina,psngRoadH2,2035,capaConvResi,0.0004,
usa,southDakota,frtRailConv,2035,capaConvResi,0.0896,
usa,southDakota,frtRailElectric,2035,capaConvResi,0.0268,
usa,southDakota,frtRoadIce,2035,capaConvResi,1.034,
usa,southDakota,frtRoadBev,2035,capaConvResi,0.0004,
usa,southDakota,frtRoadOh,2035,capaConvResi,0.0052,
usa,southDakota,frtRoadH2,2035,capaConvResi,0.0004,
usa,southDakota,frtShipConv,2035,capaConvResi,0,
usa,southDakota,frtShipBio,2035,capaConvResi,0,
usa,southDakota,psngAirConv,2035,capaConvResi,0.5456,
usa,southDakota,psngAirBio,2035,capaConvResi,0.104,
usa,southDakota,psngAirH2,2035,capaConvResi,0.0004,
usa,southDakota,psngRailConv,2035,capaConvResi,0.0004,
usa,southDakota,psngRailElectric,2035,capaConvResi,0.0004,
usa,southDakota,psngRoadIce,2035,capaConvResi,2.636,
usa,southDakota,psngRoadBev,2035,capaConvResi,0.0336,
usa,southDakota,psngRoadH2,2035,capaConvResi,0.0004,
usa,tennessee,frtRailConv,2035,capaConvResi,0.134,
usa,tennessee,frtRailElectric,2035,capaConvResi,0.04,
usa,tennessee,frtRoadIce,2035,capaConvResi,1.4772,
usa,tennessee,frtRoadBev,2035,capaConvResi,0.0004,
usa,tennessee,frtRoadOh,2035,capaConvResi,0.0124,
usa,tennessee,frtRoadH2,2035,capaConvResi,0.0004,
usa,tennessee,frtShipConv,2035,capaConvResi,0,
usa,tennessee,frtShipBio,2035,capaConvResi,0,
usa,tennessee,psngAirConv,2035,capaConvResi,5.6408,
usa,tennessee,psngAirBio,2035,capaConvResi,0.0004,
usa,tennessee,psngAirH2,2035,capaConvResi,0.0144,
usa,tennessee,psngRailConv,2035,capaConvResi,0.0004,
usa,tennessee,psngRailElectric,2035,capaConvResi,0.0968,
usa,tennessee,psngRoadIce,2035,capaConvResi,18.6688,
usa,tennessee,psngRoadBev,2035,capaConvResi,0.7236,
usa,tennessee,psngRoadH2,2035,capaConvResi,0.0004,
usa,texas,frtRailConv,2035,capaConvResi,1.9656,
usa,texas,frtRailElectric,2035,capaConvResi,0.3508,
usa,texas,frtRoadIce,2035,capaConvResi,8.7644,
usa,texas,frtRoadBev,2035,capaConvResi,0.0004,
usa,texas,frtRoadOh,2035,capaConvResi,0.0708,
usa,texas,frtRoadH2,2035,capaConvResi,0.0004,
usa,texas,frtShipConv,2035,capaConvResi,0.006,
usa,texas,frtShipBio,2035,capaConvResi,0.0004,
usa,texas,psngAirConv,2035,capaConvResi,29.3404,
usa,texas,psngAirBio,2035,capaConvResi,0.0004,
usa,texas,psngAirH2,2035,capaConvResi,0.0852,
usa,texas,psngRailConv,2035,capaConvResi,0.0004,
usa,texas,psngRailElectric,2035,capaConvResi,0.27,
usa,texas,psngRoadIce,2035,capaConvResi,59.3488,
usa,texas,psngRoadBev,2035,capaConvResi,1.488,
usa,texas,psngRoadH2,2035,capaConvResi,0.0004,
usa,utah,frtRailConv,2035,capaConvResi,0.0896,
usa,utah,frtRailElectric,2035,capaConvResi,0.0208,
usa,utah,frtRoadIce,2035,capaConvResi,0.7756,
usa,utah,frtRoadBev,2035,capaConvResi,0.0004,
usa,utah,frtRoadOh,2035,capaConvResi,0.0072,
usa,utah,frtRoadH2,2035,capaConvResi,0.0004,
usa,utah,frtShipConv,2035,capaConvResi,0,
usa,utah,frtShipBio,2035,capaConvResi,0,
usa,utah,psngAirConv,2035,capaConvResi,3.3604,
usa,utah,psngAirBio,2035,capaConvResi,0.0004,
usa,utah,psngAirH2,2035,capaConvResi,0.0096,
usa,utah,psngRailConv,2035,capaConvResi,0.0004,
usa,utah,psngRailElectric,2035,capaConvResi,0.1076,
usa,utah,psngRoadIce,2035,capaConvResi,6.3288,
usa,utah,psngRoadBev,2035,capaConvResi,0.1404,
usa,utah,psngRoadH2,2035,capaConvResi,0.0004,
usa,vermont,frtRailConv,2035,capaConvResi,0.0004,
usa,vermont,frtRailElectric,2035,capaConvResi,0.006,
usa,vermont,frtRoadIce,2035,capaConvResi,0.1108,
usa,vermont,frtRoadBev,2035,capaConvResi,0.0004,
usa,vermont,frtRoadOh,2035,capaConvResi,0.0012,
usa,vermont,frtRoadH2,2035,capaConvResi,0.0004,
usa,vermont,frtShipConv,2035,capaConvResi,0,
usa,vermont,frtShipBio,2035,capaConvResi,0,
usa,vermont,psngAirConv,2035,capaConvResi,0.3524,
usa,vermont,psngAirBio,2035,capaConvResi,0.0004,
usa,vermont,psngAirH2,2035,capaConvResi,0.0004,
usa,vermont,psngRailConv,2035,capaConvResi,0.0004,
usa,vermont,psngRailElectric,2035,capaConvResi,0.0528,
usa,vermont,psngRoadIce,2035,capaConvResi,1.9292,
usa,vermont,psngRoadBev,2035,capaConvResi,0.0392,
usa,vermont,psngRoadH2,2035,capaConvResi,0.0004,
usa,virginia,frtRailConv,2035,capaConvResi,0.2236,
usa,virginia,frtRailElectric,2035,capaConvResi,0.0456,
usa,virginia,frtRoadIce,2035,capaConvResi,1.0956,
usa,virginia,frtRoadBev,2035,capaConvResi,0.0004,
usa,virginia,frtRoadOh,2035,capaConvResi,0.0088,
usa,virginia,frtRoadH2,2035,capaConvResi,0.0004,
usa,virginia,frtShipConv,2035,capaConvResi,0.002,
usa,virginia,frtShipBio,2035,capaConvResi,0.0004,
usa,virginia,psngAirConv,2035,capaConvResi,9.5548,
usa,virginia,psngAirBio,2035,capaConvResi,0.0004,
usa,virginia,psngAirH2,2035,capaConvResi,0.0332,
usa,virginia,psngRailConv,2035,capaConvResi,0.0004,
usa,virginia,psngRailElectric,2035,capaConvResi,0.132,
usa,virginia,psngRoadIce,2035,capaConvResi,19.8428,
usa,virginia,psngRoadBev,2035,capaConvResi,0.59,
usa,virginia,psngRoadH2,2035,capaConvResi,0.0004,
usa,washington,frtRailConv,2035,capaConvResi,0.3576,
usa,washington,frtRailElectric,2035,capaConvResi,0.0808,
usa,washington,frtRoadIce,2035,capaConvResi,1.3912,
usa,washington,frtRoadBev,2035,capaConvResi,0.0004,
usa,washington,frtRoadOh,2035,capaConvResi,0.0112,
usa,washington,frtRoadH2,2035,capaConvResi,0.0004,
usa,washington,frtShipConv,2035,capaConvResi,0.002,
usa,washington,frtShipBio,2035,capaConvResi,0.0004,
usa,washington,psngAirConv,2035,capaConvResi,7.5252,
usa,washington,psngAirBio,2035,capaConvResi,0.0004,
usa,washington,psngAirH2,2035,capaConvResi,0.0192,
usa,washington,psngRailConv,2035,capaConvResi,0.0004,
usa,washington,psngRailElectric,2035,capaConvResi,0.072,
usa,washington,psngRoadIce,2035,capaConvResi,13.2192,
usa,washington,psngRoadBev,2035,capaConvResi,0.3008,
usa,washington,psngRoadH2,2035,capaConvResi,0.0004,
usa,westVirginia,frtRailConv,2035,capaConvResi,0.3128,
usa,westVirginia,frtRailElectric,2035,capaConvResi,0.0796,
usa,westVirginia,frtRoadIce,2035,capaConvResi,0.3696,
usa,westVirginia,frtRoadBev,2035,capaConvResi,0.0004,
usa,westVirginia,frtRoadOh,2035,capaConvResi,0.0036,
usa,westVirginia,frtRoadH2,2035,capaConvResi,0.0004,
usa,westVirginia,frtShipConv,2035,capaConvResi,0,
usa,westVirginia,frtShipBio,2035,capaConvResi,0,
usa,westVirginia,psngAirConv,2035,capaConvResi,0.364,
usa,westVirginia,psngAirBio,2035,capaConvResi,0.0004,
usa,westVirginia,psngAirH2,2035,capaConvResi,0.0004,
usa,westVirginia,psngRailConv,2035,capaConvResi,0.0004,
usa,westVirginia,psngRailElectric,2035,capaConvResi,0.0824,
usa,westVirginia,psngRoadIce,2035,capaConvResi,10.7796,
usa,westVirginia,psngRoadBev,2035,capaConvResi,0.3664,
usa,westVirginia,psngRoadH2,2035,capaConvResi,0.0004,
usa,wisconsin,frtRailConv,2035,capaConvResi,0.3128,
usa,wisconsin,frtRailElectric,2035,capaConvResi,0.0648,
usa,wisconsin,frtRoadIce,2035,capaConvResi,2.1912,
usa,wisconsin,frtRoadBev,2035,capaConvResi,0.0004,
usa,wisconsin,frtRoadOh,2035,capaConvResi,0.0184,
usa,wisconsin,frtRoadH2,2035,capaConvResi,0.0004,
usa,wisconsin,frtShipConv,2035,capaConvResi,0,
usa,wisconsin,frtShipBio,2035,capaConvResi,0,
usa,wisconsin,psngAirConv,2035,capaConvResi,3.4548,
usa,wisconsin,psngAirBio,2035,capaConvResi,0.0004,
usa,wisconsin,psngAirH2,2035,capaConvResi,0.0048,
usa,wisconsin,psngRailConv,2035,capaConvResi,0.0004,
usa,wisconsin,psngRailElectric,2035,capaConvResi,0.1232,
usa,wisconsin,psngRoadIce,2035,capaConvResi,16.2752,
usa,wisconsin,psngRoadBev,2035,capaConvResi,0.6432,
usa,wisconsin,psngRoadH2,2035,capaConvResi,0.0004,
usa,wyoming,frtRailConv,2035,capaConvResi,2.6356,
usa,wyoming,frtRailElectric,2035,capaConvResi,0.4612,
usa,wyoming,frtRoadIce,2035,capaConvResi,0.3448,
usa,wyoming,frtRoadBev,2035,capaConvResi,0.0004,
usa,wyoming,frtRoadOh,2035,capaConvResi,0.0028,
usa,wyoming,frtRoadH2,2035,capaConvResi,0.0004,
usa,wyoming,frtShipConv,2035,capaConvResi,0,
usa,wyoming,frtShipBio,2035,capaConvResi,0,
usa,wyoming,psngAirConv,2035,capaConvResi,0.364,
usa,wyoming,psngAirBio,2035,capaConvResi,0,
usa,wyoming,psngAirH2,2035,capaConvResi,0.0004,
usa,wyoming,psngRailConv,2035,capaConvResi,0.0004,
usa,wyoming,psngRailElectric,2035,capaConvResi,0.0296,
usa,wyoming,psngRoadIce,2035,capaConvResi,2.498,
usa,wyoming,psngRoadBev,2035,capaConvResi,0.1128,
usa,wyoming,psngRoadH2,2035,capaConvResi,0.0004,
canada,canada_,frtRailConv,2040,capaConvResi,0.536,
canada,canada_,frtRailElectric,2040,capaConvResi,0.1006,
canada,canada_,frtRoadIce,2040,capaConvResi,3.9944,
canada,canada_,frtRoadBev,2040,capaConvResi,0.0002,
canada,canada_,frtRoadOh,2040,capaConvResi,0.0324,
canada,canada_,frtRoadH2,2040,capaConvResi,0.0002,
canada,canada_,frtShipConv,2040,capaConvResi,0.0154,
canada,canada_,frtShipBio,2040,capaConvResi,0.0018,
canada,canada_,psngAirConv,2040,capaConvResi,10.3126,
canada,canada_,psngAirBio,2040,capaConvResi,0.0002,
canada,canada_,psngAirH2,2040,capaConvResi,0.071,
canada,canada_,psngRailConv,2040,capaConvResi,0.489,
canada,canada_,psngRailElectric,2040,capaConvResi,3.5504,
canada,canada_,psngRoadIce,2040,capaConvResi,32.8852,
canada,canada_,psngRoadBev,2040,capaConvResi,0.54,
canada,canada_,psngRoadH2,2040,capaConvResi,0.0002,
mexico,bajaCalifornia,frtRailConv,2040,capaConvResi,0,
mexico,bajaCalifornia,frtRailElectric,2040,capaConvResi,0,
mexico,bajaCalifornia,frtRoadIce,2040,capaConvResi,0.0678,
mexico,bajaCalifornia,frtRoadBev,2040,capaConvResi,0.0002,
mexico,bajaCalifornia,frtRoadOh,2040,capaConvResi,0.001,
mexico,bajaCalifornia,frtRoadH2,2040,capaConvResi,0.0002,
mexico,bajaCalifornia,frtShipConv,2040,capaConvResi,0.001,
mexico,bajaCalifornia,frtShipBio,2040,capaConvResi,0.0002,
mexico,bajaCalifornia,psngAirConv,2040,capaConvResi,0.1258,
mexico,bajaCalifornia,psngAirBio,2040,capaConvResi,0.0002,
mexico,bajaCalifornia,psngAirH2,2040,capaConvResi,0.0024,
mexico,bajaCalifornia,psngRailConv,2040,capaConvResi,0.0002,
mexico,bajaCalifornia,psngRailElectric,2040,capaConvResi,0.0074,
mexico,bajaCalifornia,psngRoadIce,2040,capaConvResi,0.1436,
mexico,bajaCalifornia,psngRoadBev,2040,capaConvResi,0.0044,
mexico,bajaCalifornia,psngRoadH2,2040,capaConvResi,0.0002,
mexico,bajaCaliforniaSur,frtRailConv,2040,capaConvResi,0,
mexico,bajaCaliforniaSur,frtRailElectric,2040,capaConvResi,0,
mexico,bajaCaliforniaSur,frtRoadIce,2040,capaConvResi,0,
mexico,bajaCaliforniaSur,frtRoadBev,2040,capaConvResi,0,
mexico,bajaCaliforniaSur,frtRoadOh,2040,capaConvResi,0,
mexico,bajaCaliforniaSur,frtRoadH2,2040,capaConvResi,0,
mexico,bajaCaliforniaSur,frtShipConv,2040,capaConvResi,0,
mexico,bajaCaliforniaSur,frtShipBio,2040,capaConvResi,0,
mexico,bajaCaliforniaSur,psngAirConv,2040,capaConvResi,0.1316,
mexico,bajaCaliforniaSur,psngAirBio,2040,capaConvResi,0.0044,
mexico,bajaCaliforniaSur,psngAirH2,2040,capaConvResi,0.0002,
mexico,bajaCaliforniaSur,psngRailConv,2040,capaConvResi,0.0002,
mexico,bajaCaliforniaSur,psngRailElectric,2040,capaConvResi,0.0082,
mexico,bajaCaliforniaSur,psngRoadIce,2040,capaConvResi,0.1664,
mexico,bajaCaliforniaSur,psngRoadBev,2040,capaConvResi,0.0002,
mexico,bajaCaliforniaSur,psngRoadH2,2040,capaConvResi,0.0002,
mexico,central,frtRailConv,2040,capaConvResi,0.0002,
mexico,central,frtRailElectric,2040,capaConvResi,0.0064,
mexico,central,frtRoadIce,2040,capaConvResi,0.9378,
mexico,central,frtRoadBev,2040,capaConvResi,0.0002,
mexico,central,frtRoadOh,2040,capaConvResi,0.007,
mexico,central,frtRoadH2,2040,capaConvResi,0.0002,
mexico,central,frtShipConv,2040,capaConvResi,0.0116,
mexico,central,frtShipBio,2040,capaConvResi,0.0002,
mexico,central,psngAirConv,2040,capaConvResi,1.578,
mexico,central,psngAirBio,2040,capaConvResi,0.0362,
mexico,central,psngAirH2,2040,capaConvResi,0.0042,
mexico,central,psngRailConv,2040,capaConvResi,0.0002,
mexico,central,psngRailElectric,2040,capaConvResi,0.0246,
mexico,central,psngRoadIce,2040,capaConvResi,4.7058,
mexico,central,psngRoadBev,2040,capaConvResi,0.1462,
mexico,central,psngRoadH2,2040,capaConvResi,0.0002,
mexico,noreste,frtRailConv,2040,capaConvResi,0.0002,
mexico,noreste,frtRailElectric,2040,capaConvResi,0.0024,
mexico,noreste,frtRoadIce,2040,capaConvResi,0.3398,
mexico,noreste,frtRoadBev,2040,capaConvResi,0.0002,
mexico,noreste,frtRoadOh,2040,capaConvResi,0.0024,
mexico,noreste,frtRoadH2,2040,capaConvResi,0.0002,
mexico,noreste,frtShipConv,2040,capaConvResi,0.004,
mexico,noreste,frtShipBio,2040,capaConvResi,0.0006,
mexico,noreste,psngAirConv,2040,capaConvResi,0.384,
mexico,noreste,psngAirBio,2040,capaConvResi,0.0084,
mexico,noreste,psngAirH2,2040,capaConvResi,0.0002,
mexico,noreste,psngRailConv,2040,capaConvResi,0.0002,
mexico,noreste,psngRailElectric,2040,capaConvResi,0.0056,
mexico,noreste,psngRoadIce,2040,capaConvResi,0.3744,
mexico,noreste,psngRoadBev,2040,capaConvResi,0.0024,
mexico,noreste,psngRoadH2,2040,capaConvResi,0.0002,
mexico,noroeste,frtRailConv,2040,capaConvResi,0.0002,
mexico,noroeste,frtRailElectric,2040,capaConvResi,0.004,
mexico,noroeste,frtRoadIce,2040,capaConvResi,0.1232,
mexico,noroeste,frtRoadBev,2040,capaConvResi,0.0002,
mexico,noroeste,frtRoadOh,2040,capaConvResi,0.0014,
mexico,noroeste,frtRoadH2,2040,capaConvResi,0.0002,
mexico,noroeste,frtShipConv,2040,capaConvResi,0.001,
mexico,noroeste,frtShipBio,2040,capaConvResi,0.001,
mexico,noroeste,psngAirConv,2040,capaConvResi,0.303,
mexico,noroeste,psngAirBio,2040,capaConvResi,0.0002,
mexico,noroeste,psngAirH2,2040,capaConvResi,0.0002,
mexico,noroeste,psngRailConv,2040,capaConvResi,0.0002,
mexico,noroeste,psngRailElectric,2040,capaConvResi,0.0196,
mexico,noroeste,psngRoadIce,2040,capaConvResi,0.3964,
mexico,noroeste,psngRoadBev,2040,capaConvResi,0.0074,
mexico,noroeste,psngRoadH2,2040,capaConvResi,0.0002,
mexico,norte,frtRailConv,2040,capaConvResi,0.0002,
mexico,norte,frtRailElectric,2040,capaConvResi,0.0088,
mexico,norte,frtRoadIce,2040,capaConvResi,0.1552,
mexico,norte,frtRoadBev,2040,capaConvResi,0.0002,
mexico,norte,frtRoadOh,2040,capaConvResi,0.0014,
mexico,norte,frtRoadH2,2040,capaConvResi,0.0002,
mexico,norte,frtShipConv,2040,capaConvResi,0.002,
mexico,norte,frtShipBio,2040,capaConvResi,0.0002,
mexico,norte,psngAirConv,2040,capaConvResi,0.3238,
mexico,norte,psngAirBio,2040,capaConvResi,0.0192,
mexico,norte,psngAirH2,2040,capaConvResi,0.0002,
mexico,norte,psngRailConv,2040,capaConvResi,0.0002,
mexico,norte,psngRailElectric,2040,capaConvResi,0.0118,
mexico,norte,psngRoadIce,2040,capaConvResi,0.4958,
mexico,norte,psngRoadBev,2040,capaConvResi,0.0032,
mexico,norte,psngRoadH2,2040,capaConvResi,0.0002,
mexico,occidental,frtRailConv,2040,capaConvResi,0.0002,
mexico,occidental,frtRailElectric,2040,capaConvResi,0.0142,
mexico,occidental,frtRoadIce,2040,capaConvResi,0.511,
mexico,occidental,frtRoadBev,2040,capaConvResi,0.0002,
mexico,occidental,frtRoadOh,2040,capaConvResi,0.0048,
mexico,occidental,frtRoadH2,2040,capaConvResi,0.0002,
mexico,occidental,frtShipConv,2040,capaConvResi,0.0068,
mexico,occidental,frtShipBio,2040,capaConvResi,0.001,
mexico,occidental,psngAirConv,2040,capaConvResi,1.4692,
mexico,occidental,psngAirBio,2040,capaConvResi,0.0002,
mexico,occidental,psngAirH2,2040,capaConvResi,0.0052,
mexico,occidental,psngRailConv,2040,capaConvResi,0.0002,
mexico,occidental,psngRailElectric,2040,capaConvResi,0.0334,
mexico,occidental,psngRoadIce,2040,capaConvResi,2.7096,
mexico,occidental,psngRoadBev,2040,capaConvResi,0.074,
mexico,occidental,psngRoadH2,2040,capaConvResi,0.0002,
mexico,oriental,frtRailConv,2040,capaConvResi,0.0002,
mexico,oriental,frtRailElectric,2040,capaConvResi,0.008,
mexico,oriental,frtRoadIce,2040,capaConvResi,0.2894,
mexico,oriental,frtRoadBev,2040,capaConvResi,0.0002,
mexico,oriental,frtRoadOh,2040,capaConvResi,0.0028,
mexico,oriental,frtRoadH2,2040,capaConvResi,0.0002,
mexico,oriental,frtShipConv,2040,capaConvResi,0.004,
mexico,oriental,frtShipBio,2040,capaConvResi,0.0002,
mexico,oriental,psngAirConv,2040,capaConvResi,0.838,
mexico,oriental,psngAirBio,2040,capaConvResi,0.0002,
mexico,oriental,psngAirH2,2040,capaConvResi,0.0052,
mexico,oriental,psngRailConv,2040,capaConvResi,0.0002,
mexico,oriental,psngRailElectric,2040,capaConvResi,0.0368,
mexico,oriental,psngRoadIce,2040,capaConvResi,1.7924,
mexico,oriental,psngRoadBev,2040,capaConvResi,0.0508,
mexico,oriental,psngRoadH2,2040,capaConvResi,0.0002,
mexico,peninsular,frtRailConv,2040,capaConvResi,0.0002,
mexico,peninsular,frtRailElectric,2040,capaConvResi,0.0008,
mexico,peninsular,frtRoadIce,2040,capaConvResi,0.0186,
mexico,peninsular,frtRoadBev,2040,capaConvResi,0.0002,
mexico,peninsular,frtRoadOh,2040,capaConvResi,0.001,
mexico,peninsular,frtRoadH2,2040,capaConvResi,0.0002,
mexico,peninsular,frtShipConv,2040,capaConvResi,0,
mexico,peninsular,frtShipBio,2040,capaConvResi,0,
mexico,peninsular,psngAirConv,2040,capaConvResi,0.578,
mexico,peninsular,psngAirBio,2040,capaConvResi,0.0002,
mexico,peninsular,psngAirH2,2040,capaConvResi,0.0026,
mexico,peninsular,psngRailConv,2040,capaConvResi,0.0002,
mexico,peninsular,psngRailElectric,2040,capaConvResi,0.0352,
mexico,peninsular,psngRoadIce,2040,capaConvResi,1.0012,
mexico,peninsular,psngRoadBev,2040,capaConvResi,0.0292,
mexico,peninsular,psngRoadH2,2040,capaConvResi,0.0002,
usa,alabama,frtRailConv,2040,capaConvResi,0.134,
usa,alabama,frtRailElectric,2040,capaConvResi,0.0316,
usa,alabama,frtRoadIce,2040,capaConvResi,0.6156,
usa,alabama,frtRoadBev,2040,capaConvResi,0.0002,
usa,alabama,frtRoadOh,2040,capaConvResi,0.0048,
usa,alabama,frtRoadH2,2040,capaConvResi,0.0002,
usa,alabama,frtShipConv,2040,capaConvResi,0,
usa,alabama,frtShipBio,2040,capaConvResi,0,
usa,alabama,psngAirConv,2040,capaConvResi,0.8184,
usa,alabama,psngAirBio,2040,capaConvResi,0.0002,
usa,alabama,psngAirH2,2040,capaConvResi,0.0048,
usa,alabama,psngRailConv,2040,capaConvResi,0.0002,
usa,alabama,psngRailElectric,2040,capaConvResi,0.0426,
usa,alabama,psngRoadIce,2040,capaConvResi,9.527,
usa,alabama,psngRoadBev,2040,capaConvResi,0.3048,
usa,alabama,psngRoadH2,2040,capaConvResi,0.0002,
usa,alaska,frtRailConv,2040,capaConvResi,0.0002,
usa,alaska,frtRailElectric,2040,capaConvResi,0.0008,
usa,alaska,frtRoadIce,2040,capaConvResi,0.0802,
usa,alaska,frtRoadBev,2040,capaConvResi,0.0002,
usa,alaska,frtRoadOh,2040,capaConvResi,0.001,
usa,alaska,frtRoadH2,2040,capaConvResi,0.0002,
usa,alaska,frtShipConv,2040,capaConvResi,0,
usa,alaska,frtShipBio,2040,capaConvResi,0,
usa,alaska,psngAirConv,2040,capaConvResi,0.4304,
