region_1,region_2,technology_4,timestep_2,parameter,value,comment
usa,northCarolina,pHardcoal,2050,capaConvResi,2.5985,
usa,northDakota,pHardcoal,2020,capaConvResi,0.252,
usa,northDakota,pHardcoal,2025,capaConvResi,0.1888,
usa,northDakota,pHardcoal,2030,capaConvResi,0.1418,
usa,northDakota,pHardcoal,2035,capaConvResi,0.1062,
usa,northDakota,pHardcoal,2040,capaConvResi,0.0794,
usa,northDakota,pHardcoal,2045,capaConvResi,0.06,
usa,northDakota,pHardcoal,2050,capaConvResi,0.0446,
usa,nebraska,pHardcoal,2020,capaConvResi,5.555,
usa,nebraska,pHardcoal,2025,capaConvResi,4.1659,
usa,nebraska,pHardcoal,2030,capaConvResi,3.125,
usa,nebraska,pHardcoal,2035,capaConvResi,2.3434,
usa,nebraska,pHardcoal,2040,capaConvResi,1.7578,
usa,nebraska,pHardcoal,2045,capaConvResi,1.3179,
usa,nebraska,pHardcoal,2050,capaConvResi,0.9891,
usa,newHampshire,pHardcoal,2020,capaConvResi,0.7404,
usa,newHampshire,pHardcoal,2025,capaConvResi,0.5557,
usa,newHampshire,pHardcoal,2030,capaConvResi,0.4164,
usa,newHampshire,pHardcoal,2035,capaConvResi,0.3127,
usa,newHampshire,pHardcoal,2040,capaConvResi,0.2341,
usa,newHampshire,pHardcoal,2045,capaConvResi,0.1758,
usa,newHampshire,pHardcoal,2050,capaConvResi,0.1321,
usa,newJersey,pHardcoal,2020,capaConvResi,1.0806,
usa,newJersey,pHardcoal,2025,capaConvResi,0.8109,
usa,newJersey,pHardcoal,2030,capaConvResi,0.6076,
usa,newJersey,pHardcoal,2035,capaConvResi,0.4561,
usa,newJersey,pHardcoal,2040,capaConvResi,0.3419,
usa,newJersey,pHardcoal,2045,capaConvResi,0.2568,
usa,newJersey,pHardcoal,2050,capaConvResi,0.192,
usa,newMexico,pHardcoal,2020,capaConvResi,4.954,
usa,newMexico,pHardcoal,2025,capaConvResi,3.7155,
usa,newMexico,pHardcoal,2030,capaConvResi,2.7865,
usa,newMexico,pHardcoal,2035,capaConvResi,2.0899,
usa,newMexico,pHardcoal,2040,capaConvResi,1.5674,
usa,newMexico,pHardcoal,2045,capaConvResi,1.1754,
usa,newMexico,pHardcoal,2050,capaConvResi,0.8821,
usa,nevada,pHardcoal,2020,capaConvResi,1.4621,
usa,nevada,pHardcoal,2025,capaConvResi,1.096,
usa,nevada,pHardcoal,2030,capaConvResi,0.8222,
usa,nevada,pHardcoal,2035,capaConvResi,0.6165,
usa,nevada,pHardcoal,2040,capaConvResi,0.4626,
usa,nevada,pHardcoal,2045,capaConvResi,0.3467,
usa,nevada,pHardcoal,2050,capaConvResi,0.2601,
usa,newYork,pHardcoal,2020,capaConvResi,2.8075,
usa,newYork,pHardcoal,2025,capaConvResi,2.1052,
usa,newYork,pHardcoal,2030,capaConvResi,1.5787,
usa,newYork,pHardcoal,2035,capaConvResi,1.1843,
usa,newYork,pHardcoal,2040,capaConvResi,0.8886,
usa,newYork,pHardcoal,2045,capaConvResi,0.6659,
usa,newYork,pHardcoal,2050,capaConvResi,0.4998,
usa,ohio,pHardcoal,2020,capaConvResi,21.619,
usa,ohio,pHardcoal,2025,capaConvResi,16.2138,
usa,ohio,pHardcoal,2030,capaConvResi,12.1606,
usa,ohio,pHardcoal,2035,capaConvResi,9.1207,
usa,ohio,pHardcoal,2040,capaConvResi,6.8405,
usa,ohio,pHardcoal,2045,capaConvResi,5.1306,
usa,ohio,pHardcoal,2050,capaConvResi,3.8476,
usa,oklahoma,pHardcoal,2020,capaConvResi,7.1248,
usa,oklahoma,pHardcoal,2025,capaConvResi,5.3436,
usa,oklahoma,pHardcoal,2030,capaConvResi,4.0079,
usa,oklahoma,pHardcoal,2035,capaConvResi,3.006,
usa,oklahoma,pHardcoal,2040,capaConvResi,2.2543,
usa,oklahoma,pHardcoal,2045,capaConvResi,1.6905,
usa,oklahoma,pHardcoal,2050,capaConvResi,1.2677,
usa,oregon,pHardcoal,2020,capaConvResi,0.8506,
usa,oregon,pHardcoal,2025,capaConvResi,0.6375,
usa,oregon,pHardcoal,2030,capaConvResi,0.4788,
usa,oregon,pHardcoal,2035,capaConvResi,0.3589,
usa,oregon,pHardcoal,2040,capaConvResi,0.269,
usa,oregon,pHardcoal,2045,capaConvResi,0.2017,
usa,oregon,pHardcoal,2050,capaConvResi,0.1515,
usa,pennsylvania,pHardcoal,2020,capaConvResi,17.0854,
usa,pennsylvania,pHardcoal,2025,capaConvResi,12.8143,
usa,pennsylvania,pHardcoal,2030,capaConvResi,9.6107,
usa,pennsylvania,pHardcoal,2035,capaConvResi,7.2082,
usa,pennsylvania,pHardcoal,2040,capaConvResi,5.406,
usa,pennsylvania,pHardcoal,2045,capaConvResi,4.0549,
usa,pennsylvania,pHardcoal,2050,capaConvResi,3.0408,
usa,southCarolina,pHardcoal,2020,capaConvResi,7.6351,
usa,southCarolina,pHardcoal,2025,capaConvResi,5.7259,
usa,southCarolina,pHardcoal,2030,capaConvResi,4.2947,
usa,southCarolina,pHardcoal,2035,capaConvResi,3.2214,
usa,southCarolina,pHardcoal,2040,capaConvResi,2.4155,
usa,southCarolina,pHardcoal,2045,capaConvResi,1.812,
usa,southCarolina,pHardcoal,2050,capaConvResi,1.3592,
usa,tennessee,pHardcoal,2020,capaConvResi,9.9258,
usa,tennessee,pHardcoal,2025,capaConvResi,7.444,
usa,tennessee,pHardcoal,2030,capaConvResi,5.5834,
usa,tennessee,pHardcoal,2035,capaConvResi,4.1878,
usa,tennessee,pHardcoal,2040,capaConvResi,3.1404,
usa,tennessee,pHardcoal,2045,capaConvResi,2.3555,
usa,tennessee,pHardcoal,2050,capaConvResi,1.7667,
usa,texas,pHardcoal,2020,capaConvResi,24.5163,
usa,texas,pHardcoal,2025,capaConvResi,18.3871,
usa,texas,pHardcoal,2030,capaConvResi,13.7903,
usa,texas,pHardcoal,2035,capaConvResi,10.3429,
usa,texas,pHardcoal,2040,capaConvResi,7.7574,
usa,texas,pHardcoal,2045,capaConvResi,5.8175,
usa,texas,pHardcoal,2050,capaConvResi,4.3635,
usa,utah,pHardcoal,2020,capaConvResi,6.6137,
usa,utah,pHardcoal,2025,capaConvResi,4.9605,
usa,utah,pHardcoal,2030,capaConvResi,3.7204,
usa,utah,pHardcoal,2035,capaConvResi,2.7905,
usa,utah,pHardcoal,2040,capaConvResi,2.0923,
usa,utah,pHardcoal,2045,capaConvResi,1.5698,
usa,utah,pHardcoal,2050,capaConvResi,1.177,
usa,virginia,pHardcoal,2020,capaConvResi,5.6036,
usa,virginia,pHardcoal,2025,capaConvResi,4.2031,
usa,virginia,pHardcoal,2030,capaConvResi,3.1526,
usa,virginia,pHardcoal,2035,capaConvResi,2.3644,
usa,virginia,pHardcoal,2040,capaConvResi,1.7731,
usa,virginia,pHardcoal,2045,capaConvResi,1.3301,
usa,virginia,pHardcoal,2050,capaConvResi,0.9972,
usa,washington,pHardcoal,2020,capaConvResi,1.9335,
usa,washington,pHardcoal,2025,capaConvResi,1.45,
usa,washington,pHardcoal,2030,capaConvResi,1.0871,
usa,washington,pHardcoal,2035,capaConvResi,0.8157,
usa,washington,pHardcoal,2040,capaConvResi,0.6116,
usa,washington,pHardcoal,2045,capaConvResi,0.4585,
usa,washington,pHardcoal,2050,capaConvResi,0.3443,
usa,wisconsin,pHardcoal,2020,capaConvResi,10.2684,
usa,wisconsin,pHardcoal,2025,capaConvResi,7.7015,
usa,wisconsin,pHardcoal,2030,capaConvResi,5.7762,
usa,wisconsin,pHardcoal,2035,capaConvResi,4.3319,
usa,wisconsin,pHardcoal,2040,capaConvResi,3.249,
usa,wisconsin,pHardcoal,2045,capaConvResi,2.4365,
usa,wisconsin,pHardcoal,2050,capaConvResi,1.8274,
usa,westVirginia,pHardcoal,2020,capaConvResi,7.2666,
usa,westVirginia,pHardcoal,2025,capaConvResi,5.4497,
usa,westVirginia,pHardcoal,2030,capaConvResi,4.0873,
usa,westVirginia,pHardcoal,2035,capaConvResi,3.0651,
usa,westVirginia,pHardcoal,2040,capaConvResi,2.2988,
usa,westVirginia,pHardcoal,2045,capaConvResi,1.7245,
usa,westVirginia,pHardcoal,2050,capaConvResi,1.2936,
usa,wyoming,pHardcoal,2020,capaConvResi,9.5119,
usa,wyoming,pHardcoal,2025,capaConvResi,7.1345,
usa,wyoming,pHardcoal,2030,capaConvResi,5.3509,
usa,wyoming,pHardcoal,2035,capaConvResi,4.0128,
usa,wyoming,pHardcoal,2040,capaConvResi,3.01,
usa,wyoming,pHardcoal,2045,capaConvResi,2.2575,
usa,wyoming,pHardcoal,2050,capaConvResi,1.693,
usa,alabama,pNuclear,2020,capaConvResi,12.0281,
usa,alabama,pNuclear,2025,capaConvResi,10.8251,
usa,alabama,pNuclear,2030,capaConvResi,9.7421,
usa,alabama,pNuclear,2035,capaConvResi,8.7681,
usa,alabama,pNuclear,2040,capaConvResi,7.8911,
usa,arkansas,pNuclear,2020,capaConvResi,4.2101,
usa,arkansas,pNuclear,2025,capaConvResi,3.7891,
usa,arkansas,pNuclear,2030,capaConvResi,3.4101,
usa,arkansas,pNuclear,2035,capaConvResi,3.0691,
usa,arkansas,pNuclear,2040,capaConvResi,2.7621,
usa,arizona,pNuclear,2020,capaConvResi,9.6071,
usa,arizona,pNuclear,2025,capaConvResi,8.6461,
usa,arizona,pNuclear,2030,capaConvResi,7.7811,
usa,arizona,pNuclear,2035,capaConvResi,7.0031,
usa,arizona,pNuclear,2040,capaConvResi,6.3031,
usa,california,pNuclear,2020,capaConvResi,5.3011,
usa,california,pNuclear,2025,capaConvResi,4.7711,
usa,california,pNuclear,2030,capaConvResi,4.2941,
usa,california,pNuclear,2035,capaConvResi,3.8651,
usa,california,pNuclear,2040,capaConvResi,3.4781,
usa,connecticut,pNuclear,2020,capaConvResi,4.9361,
usa,connecticut,pNuclear,2025,capaConvResi,4.4421,
usa,connecticut,pNuclear,2030,capaConvResi,3.9981,
usa,connecticut,pNuclear,2035,capaConvResi,3.5981,
usa,connecticut,pNuclear,2040,capaConvResi,3.2381,
usa,florida,pNuclear,2020,capaConvResi,8.6661,
usa,florida,pNuclear,2025,capaConvResi,7.7991,
usa,florida,pNuclear,2030,capaConvResi,7.0191,
usa,florida,pNuclear,2035,capaConvResi,6.3171,
usa,florida,pNuclear,2040,capaConvResi,5.6851,
usa,georgia,pNuclear,2020,capaConvResi,9.2241,
usa,georgia,pNuclear,2025,capaConvResi,8.3011,
usa,georgia,pNuclear,2030,capaConvResi,7.4711,
usa,georgia,pNuclear,2035,capaConvResi,6.7241,
usa,georgia,pNuclear,2040,capaConvResi,6.0521,
usa,iowa,pNuclear,2020,capaConvResi,1.5511,
usa,iowa,pNuclear,2025,capaConvResi,1.3961,
usa,iowa,pNuclear,2030,capaConvResi,1.2561,
usa,iowa,pNuclear,2035,capaConvResi,1.1301,
usa,iowa,pNuclear,2040,capaConvResi,1.0171,
usa,illinois,pNuclear,2020,capaConvResi,28.3321,
usa,illinois,pNuclear,2025,capaConvResi,25.4991,
usa,illinois,pNuclear,2030,capaConvResi,22.9491,
usa,illinois,pNuclear,2035,capaConvResi,20.6541,
usa,illinois,pNuclear,2040,capaConvResi,18.5891,
usa,kansas,pNuclear,2020,capaConvResi,2.8931,
usa,kansas,pNuclear,2025,capaConvResi,2.6041,
usa,kansas,pNuclear,2030,capaConvResi,2.3431,
usa,kansas,pNuclear,2035,capaConvResi,2.1091,
usa,kansas,pNuclear,2040,capaConvResi,1.8981,
usa,louisiana,pNuclear,2020,capaConvResi,5.1021,
usa,louisiana,pNuclear,2025,capaConvResi,4.5921,
usa,louisiana,pNuclear,2030,capaConvResi,4.1331,
usa,louisiana,pNuclear,2035,capaConvResi,3.7191,
usa,louisiana,pNuclear,2040,capaConvResi,3.3471,
usa,massachusetts,pNuclear,2020,capaConvResi,1.5291,
usa,massachusetts,pNuclear,2025,capaConvResi,1.3761,
usa,massachusetts,pNuclear,2030,capaConvResi,1.2381,
usa,massachusetts,pNuclear,2035,capaConvResi,1.1151,
usa,massachusetts,pNuclear,2040,capaConvResi,1.0031,
usa,maryland,pNuclear,2020,capaConvResi,4.1731,
usa,maryland,pNuclear,2025,capaConvResi,3.7561,
usa,maryland,pNuclear,2030,capaConvResi,3.3801,
usa,maryland,pNuclear,2035,capaConvResi,3.0421,
usa,maryland,pNuclear,2040,capaConvResi,2.7381,
usa,michigan,pNuclear,2020,capaConvResi,9.8451,
usa,michigan,pNuclear,2025,capaConvResi,8.8611,
usa,michigan,pNuclear,2030,capaConvResi,7.9751,
usa,michigan,pNuclear,2035,capaConvResi,7.1771,
usa,michigan,pNuclear,2040,capaConvResi,6.4591,
usa,minnesota,pNuclear,2020,capaConvResi,4.2701,
usa,minnesota,pNuclear,2025,capaConvResi,3.8431,
usa,minnesota,pNuclear,2030,capaConvResi,3.4591,
usa,minnesota,pNuclear,2035,capaConvResi,3.1131,
usa,minnesota,pNuclear,2040,capaConvResi,2.8021,
usa,missouri,pNuclear,2020,capaConvResi,2.8201,
usa,missouri,pNuclear,2025,capaConvResi,2.5381,
usa,missouri,pNuclear,2030,capaConvResi,2.2841,
usa,missouri,pNuclear,2035,capaConvResi,2.0561,
usa,missouri,pNuclear,2040,capaConvResi,1.8501,
usa,mississippi,pNuclear,2020,capaConvResi,3.2861,
usa,mississippi,pNuclear,2025,capaConvResi,2.9581,
usa,mississippi,pNuclear,2030,capaConvResi,2.6621,
usa,mississippi,pNuclear,2035,capaConvResi,2.3961,
usa,mississippi,pNuclear,2040,capaConvResi,2.1561,
usa,northCarolina,pNuclear,2020,capaConvResi,12.3111,
usa,northCarolina,pNuclear,2025,capaConvResi,11.0801,
usa,northCarolina,pNuclear,2030,capaConvResi,9.9721,
usa,northCarolina,pNuclear,2035,capaConvResi,8.9751,
usa,northCarolina,pNuclear,2040,capaConvResi,8.0771,
usa,nebraska,pNuclear,2020,capaConvResi,2.9741,
usa,nebraska,pNuclear,2025,capaConvResi,2.6761,
usa,nebraska,pNuclear,2030,capaConvResi,2.4091,
usa,nebraska,pNuclear,2035,capaConvResi,2.1681,
usa,nebraska,pNuclear,2040,capaConvResi,1.9511,
usa,newHampshire,pNuclear,2020,capaConvResi,2.8341,
usa,newHampshire,pNuclear,2025,capaConvResi,2.5511,
usa,newHampshire,pNuclear,2030,capaConvResi,2.2961,
usa,newHampshire,pNuclear,2035,capaConvResi,2.0661,
usa,newHampshire,pNuclear,2040,capaConvResi,1.8601,
usa,newJersey,pNuclear,2020,capaConvResi,9.5411,
usa,newJersey,pNuclear,2025,capaConvResi,8.5871,
usa,newJersey,pNuclear,2030,capaConvResi,7.7281,
usa,newJersey,pNuclear,2035,capaConvResi,6.9551,
usa,newJersey,pNuclear,2040,capaConvResi,6.2601,
usa,newYork,pNuclear,2020,capaConvResi,13.0261,
usa,newYork,pNuclear,2025,capaConvResi,11.7241,
usa,newYork,pNuclear,2030,capaConvResi,10.5511,
usa,newYork,pNuclear,2035,capaConvResi,9.4961,
usa,newYork,pNuclear,2040,capaConvResi,8.5471,
usa,ohio,pNuclear,2020,capaConvResi,5.1051,
usa,ohio,pNuclear,2025,capaConvResi,4.5941,
usa,ohio,pNuclear,2030,capaConvResi,4.1351,
usa,ohio,pNuclear,2035,capaConvResi,3.7211,
usa,ohio,pNuclear,2040,capaConvResi,3.3491,
usa,pennsylvania,pNuclear,2020,capaConvResi,23.5571,
usa,pennsylvania,pNuclear,2025,capaConvResi,21.2011,
usa,pennsylvania,pNuclear,2030,capaConvResi,19.0811,
usa,pennsylvania,pNuclear,2035,capaConvResi,17.1731,
usa,pennsylvania,pNuclear,2040,capaConvResi,15.4561,
usa,southCarolina,pNuclear,2020,capaConvResi,15.6901,
usa,southCarolina,pNuclear,2025,capaConvResi,14.1211,
usa,southCarolina,pNuclear,2030,capaConvResi,12.7091,
usa,southCarolina,pNuclear,2035,capaConvResi,11.4381,
usa,southCarolina,pNuclear,2040,capaConvResi,10.2941,
usa,tennessee,pNuclear,2020,capaConvResi,8.4691,
usa,tennessee,pNuclear,2025,capaConvResi,7.6221,
usa,tennessee,pNuclear,2030,capaConvResi,6.8601,
usa,tennessee,pNuclear,2035,capaConvResi,6.1741,
usa,tennessee,pNuclear,2040,capaConvResi,5.5561,
usa,texas,pNuclear,2020,capaConvResi,11.7271,
usa,texas,pNuclear,2025,capaConvResi,10.5541,
usa,texas,pNuclear,2030,capaConvResi,9.4991,
usa,texas,pNuclear,2035,capaConvResi,8.5491,
usa,texas,pNuclear,2040,capaConvResi,7.6941,
usa,virginia,pNuclear,2020,capaConvResi,8.3401,
usa,virginia,pNuclear,2025,capaConvResi,7.5061,
usa,virginia,pNuclear,2030,capaConvResi,6.7551,
usa,virginia,pNuclear,2035,capaConvResi,6.0801,
usa,virginia,pNuclear,2040,capaConvResi,5.4721,
usa,washington,pNuclear,2020,capaConvResi,2.7391,
usa,washington,pNuclear,2025,capaConvResi,2.4651,
usa,washington,pNuclear,2030,capaConvResi,2.2181,
usa,washington,pNuclear,2035,capaConvResi,1.9961,
usa,washington,pNuclear,2040,capaConvResi,1.7971,
usa,wisconsin,pNuclear,2020,capaConvResi,2.9351,
usa,wisconsin,pNuclear,2025,capaConvResi,2.6411,
usa,wisconsin,pNuclear,2030,capaConvResi,2.3771,
usa,wisconsin,pNuclear,2035,capaConvResi,2.1391,
usa,wisconsin,pNuclear,2040,capaConvResi,1.9261,
usa,alabama,pOil,2020,capaConvResi,0.0911,
usa,alabama,pOil,2025,capaConvResi,0.0681,
usa,alabama,pOil,2030,capaConvResi,0.0511,
usa,alabama,pOil,2035,capaConvResi,0.0381,
usa,alabama,pOil,2040,capaConvResi,0.0291,
usa,arizona,pOil,2020,capaConvResi,0.2451,
usa,arizona,pOil,2025,capaConvResi,0.1841,
usa,arizona,pOil,2030,capaConvResi,0.1381,
usa,arizona,pOil,2035,capaConvResi,0.1031,
usa,arizona,pOil,2040,capaConvResi,0.0771,
usa,arizona,pOil,2045,capaConvResi,0.0581,
usa,arizona,pOil,2050,capaConvResi,0.0441,
usa,california,pOil,2020,capaConvResi,0.9741,
usa,california,pOil,2025,capaConvResi,0.7311,
usa,california,pOil,2030,capaConvResi,0.5481,
usa,california,pOil,2035,capaConvResi,0.4111,
usa,california,pOil,2040,capaConvResi,0.3081,
usa,california,pOil,2045,capaConvResi,0.2311,
usa,california,pOil,2050,capaConvResi,0.1731,
usa,colorado,pOil,2020,capaConvResi,0.3871,
usa,colorado,pOil,2025,capaConvResi,0.2901,
usa,colorado,pOil,2030,capaConvResi,0.2181,
usa,colorado,pOil,2035,capaConvResi,0.1631,
usa,colorado,pOil,2040,capaConvResi,0.1221,
usa,colorado,pOil,2045,capaConvResi,0.0921,
usa,colorado,pOil,2050,capaConvResi,0.0691,
usa,connecticut,pOil,2020,capaConvResi,5.3741,
usa,connecticut,pOil,2025,capaConvResi,4.0301,
usa,connecticut,pOil,2030,capaConvResi,3.0231,
usa,connecticut,pOil,2035,capaConvResi,2.2671,
usa,connecticut,pOil,2040,capaConvResi,1.7001,
usa,connecticut,pOil,2045,capaConvResi,1.2751,
usa,connecticut,pOil,2050,capaConvResi,0.9561,
usa,delaware,pOil,2020,capaConvResi,0.2321,
usa,delaware,pOil,2025,capaConvResi,0.1741,
usa,delaware,pOil,2030,capaConvResi,0.1301,
usa,delaware,pOil,2035,capaConvResi,0.0981,
usa,delaware,pOil,2040,capaConvResi,0.0731,
usa,delaware,pOil,2045,capaConvResi,0.0551,
usa,delaware,pOil,2050,capaConvResi,0.0411,
usa,florida,pOil,2020,capaConvResi,13.0451,
usa,florida,pOil,2025,capaConvResi,9.7841,
usa,florida,pOil,2030,capaConvResi,7.3381,
usa,florida,pOil,2035,capaConvResi,5.5031,
usa,florida,pOil,2040,capaConvResi,4.1271,
usa,florida,pOil,2045,capaConvResi,3.0961,
usa,florida,pOil,2050,capaConvResi,2.3221,
usa,georgia,pOil,2020,capaConvResi,2.1761,
usa,georgia,pOil,2025,capaConvResi,1.6321,
usa,georgia,pOil,2030,capaConvResi,1.2241,
usa,georgia,pOil,2035,capaConvResi,0.9181,
usa,georgia,pOil,2040,capaConvResi,0.6891,
usa,georgia,pOil,2045,capaConvResi,0.5161,
usa,georgia,pOil,2050,capaConvResi,0.3871,
usa,iowa,pOil,2020,capaConvResi,2.1681,
usa,iowa,pOil,2025,capaConvResi,1.6261,
usa,iowa,pOil,2030,capaConvResi,1.2201,
usa,iowa,pOil,2035,capaConvResi,0.9151,
usa,iowa,pOil,2040,capaConvResi,0.6861,
usa,iowa,pOil,2045,capaConvResi,0.5141,
usa,iowa,pOil,2050,capaConvResi,0.3861,
usa,illinois,pOil,2020,capaConvResi,1.5341,
usa,illinois,pOil,2025,capaConvResi,1.1501,
usa,illinois,pOil,2030,capaConvResi,0.8631,
usa,illinois,pOil,2035,capaConvResi,0.6471,
usa,illinois,pOil,2040,capaConvResi,0.4851,
usa,illinois,pOil,2045,capaConvResi,0.3641,
usa,illinois,pOil,2050,capaConvResi,0.2731,
usa,indiana,pOil,2020,capaConvResi,1.1361,
usa,indiana,pOil,2025,capaConvResi,0.8521,
usa,indiana,pOil,2030,capaConvResi,0.6391,
usa,indiana,pOil,2035,capaConvResi,0.4791,
usa,indiana,pOil,2040,capaConvResi,0.3601,
usa,indiana,pOil,2045,capaConvResi,0.2701,
usa,indiana,pOil,2050,capaConvResi,0.2021,
usa,kansas,pOil,2020,capaConvResi,1.2011,
usa,kansas,pOil,2025,capaConvResi,0.9001,
usa,kansas,pOil,2030,capaConvResi,0.6751,
usa,kansas,pOil,2035,capaConvResi,0.5061,
usa,kansas,pOil,2040,capaConvResi,0.3801,
usa,kansas,pOil,2045,capaConvResi,0.2851,
usa,kansas,pOil,2050,capaConvResi,0.2141,
usa,kentucky,pOil,2020,capaConvResi,0.2051,
usa,kentucky,pOil,2025,capaConvResi,0.1541,
usa,kentucky,pOil,2030,capaConvResi,0.1151,
usa,kentucky,pOil,2035,capaConvResi,0.0871,
usa,kentucky,pOil,2040,capaConvResi,0.0651,
usa,kentucky,pOil,2045,capaConvResi,0.0491,
usa,kentucky,pOil,2050,capaConvResi,0.0371,
usa,louisiana,pOil,2020,capaConvResi,1.4481,
usa,louisiana,pOil,2025,capaConvResi,1.0861,
usa,louisiana,pOil,2030,capaConvResi,0.8151,
usa,louisiana,pOil,2035,capaConvResi,0.6111,
usa,louisiana,pOil,2040,capaConvResi,0.4581,
usa,louisiana,pOil,2045,capaConvResi,0.3441,
usa,louisiana,pOil,2050,capaConvResi,0.2581,
usa,massachusetts,pOil,2020,capaConvResi,6.5381,
usa,massachusetts,pOil,2025,capaConvResi,4.9031,
usa,massachusetts,pOil,2030,capaConvResi,3.6781,
usa,massachusetts,pOil,2035,capaConvResi,2.7581,
usa,massachusetts,pOil,2040,capaConvResi,2.0691,
usa,massachusetts,pOil,2045,capaConvResi,1.5511,
usa,massachusetts,pOil,2050,capaConvResi,1.1641,
usa,maryland,pOil,2020,capaConvResi,3.8011,
usa,maryland,pOil,2025,capaConvResi,2.8501,
usa,maryland,pOil,2030,capaConvResi,2.1381,
usa,maryland,pOil,2035,capaConvResi,1.6031,
usa,maryland,pOil,2040,capaConvResi,1.2031,
usa,maryland,pOil,2045,capaConvResi,0.9021,
usa,maryland,pOil,2050,capaConvResi,0.6761,
usa,maine,pOil,2020,capaConvResi,1.7511,
usa,maine,pOil,2025,capaConvResi,1.3131,
usa,maine,pOil,2030,capaConvResi,0.9851,
usa,maine,pOil,2035,capaConvResi,0.7391,
usa,maine,pOil,2040,capaConvResi,0.5541,
usa,maine,pOil,2045,capaConvResi,0.4151,
usa,maine,pOil,2050,capaConvResi,0.3121,
usa,michigan,pOil,2020,capaConvResi,1.1531,
usa,michigan,pOil,2025,capaConvResi,0.8651,
usa,michigan,pOil,2030,capaConvResi,0.6481,
usa,michigan,pOil,2035,capaConvResi,0.4861,
usa,michigan,pOil,2040,capaConvResi,0.3651,
usa,michigan,pOil,2045,capaConvResi,0.2741,
usa,michigan,pOil,2050,capaConvResi,0.2051,
usa,minnesota,pOil,2020,capaConvResi,1.7731,
usa,minnesota,pOil,2025,capaConvResi,1.3291,
usa,minnesota,pOil,2030,capaConvResi,0.9971,
usa,minnesota,pOil,2035,capaConvResi,0.7481,
usa,minnesota,pOil,2040,capaConvResi,0.5611,
usa,minnesota,pOil,2045,capaConvResi,0.4211,
usa,minnesota,pOil,2050,capaConvResi,0.3151,
usa,missouri,pOil,2020,capaConvResi,2.5131,
usa,missouri,pOil,2025,capaConvResi,1.8851,
usa,missouri,pOil,2030,capaConvResi,1.4141,
usa,missouri,pOil,2035,capaConvResi,1.0601,
usa,missouri,pOil,2040,capaConvResi,0.7951,
usa,missouri,pOil,2045,capaConvResi,0.5961,
usa,missouri,pOil,2050,capaConvResi,0.4471,
usa,mississippi,pOil,2020,capaConvResi,0.0921,
usa,mississippi,pOil,2025,capaConvResi,0.0691,
usa,mississippi,pOil,2030,capaConvResi,0.0521,
usa,mississippi,pOil,2035,capaConvResi,0.0391,
usa,mississippi,pOil,2040,capaConvResi,0.0291,
usa,northCarolina,pOil,2020,capaConvResi,0.9141,
usa,northCarolina,pOil,2025,capaConvResi,0.6851,
usa,northCarolina,pOil,2030,capaConvResi,0.5141,
usa,northCarolina,pOil,2035,capaConvResi,0.3861,
usa,northCarolina,pOil,2040,capaConvResi,0.2891,
usa,northCarolina,pOil,2045,capaConvResi,0.2171,
usa,northCarolina,pOil,2050,capaConvResi,0.1631,
usa,northDakota,pOil,2020,capaConvResi,0.1311,
usa,northDakota,pOil,2025,capaConvResi,0.0981,
usa,northDakota,pOil,2030,capaConvResi,0.0741,
usa,northDakota,pOil,2035,capaConvResi,0.0551,
usa,northDakota,pOil,2040,capaConvResi,0.0411,
usa,northDakota,pOil,2045,capaConvResi,0.0311,
usa,nebraska,pOil,2020,capaConvResi,0.6891,
usa,nebraska,pOil,2025,capaConvResi,0.5171,
usa,nebraska,pOil,2030,capaConvResi,0.3881,
usa,nebraska,pOil,2035,capaConvResi,0.2911,
usa,nebraska,pOil,2040,capaConvResi,0.2181,
usa,nebraska,pOil,2045,capaConvResi,0.1641,
usa,nebraska,pOil,2050,capaConvResi,0.1231,
usa,newHampshire,pOil,2020,capaConvResi,0.9741,
usa,newHampshire,pOil,2025,capaConvResi,0.7311,
usa,newHampshire,pOil,2030,capaConvResi,0.5481,
usa,newHampshire,pOil,2035,capaConvResi,0.4111,
usa,newHampshire,pOil,2040,capaConvResi,0.3081,
usa,newHampshire,pOil,2045,capaConvResi,0.2311,
usa,newHampshire,pOil,2050,capaConvResi,0.1731,
usa,newJersey,pOil,2020,capaConvResi,0.6441,
usa,newJersey,pOil,2025,capaConvResi,0.4831,
usa,newJersey,pOil,2030,capaConvResi,0.3621,
usa,newJersey,pOil,2035,capaConvResi,0.2721,
usa,newJersey,pOil,2040,capaConvResi,0.2041,
usa,newJersey,pOil,2045,capaConvResi,0.1531,
usa,newJersey,pOil,2050,capaConvResi,0.1151,
usa,newMexico,pOil,2020,capaConvResi,0.1471,
usa,newMexico,pOil,2025,capaConvResi,0.1101,
usa,newMexico,pOil,2030,capaConvResi,0.0821,
usa,newMexico,pOil,2035,capaConvResi,0.0621,
usa,newMexico,pOil,2040,capaConvResi,0.0461,
usa,newMexico,pOil,2045,capaConvResi,0.0351,
usa,newMexico,pOil,2050,capaConvResi,0.0261,
usa,newYork,pOil,2020,capaConvResi,7.2981,
usa,newYork,pOil,2025,capaConvResi,5.4741,
usa,newYork,pOil,2030,capaConvResi,4.1051,
usa,newYork,pOil,2035,capaConvResi,3.0791,
usa,newYork,pOil,2040,capaConvResi,2.3091,
usa,newYork,pOil,2045,capaConvResi,1.7321,
